datum,vizszint,kut_nev,torzsszam
2024-12-07,1.78,Szeremle,132042
2024-12-07,1.78,Szeremle,132042
2024-12-07,1.77,Szeremle,132042
2024-12-08,1.78,Szeremle,132042
2024-12-08,1.79,Szeremle,132042
2024-12-08,1.79,Szeremle,132042
2024-12-08,1.80,Szeremle,132042
2024-12-08,1.79,Szeremle,132042
2024-12-08,1.79,Szeremle,132042
2024-12-09,1.79,Szeremle,132042
2024-12-09,1.79,Szeremle,132042
2024-12-09,1.79,Szeremle,132042
2024-12-09,1.80,Szeremle,132042
2024-12-09,1.80,Szeremle,132042
2024-12-09,1.81,Szeremle,132042
2024-12-10,1.81,Szeremle,132042
2024-12-10,1.82,Szeremle,132042
2024-12-10,1.82,Szeremle,132042
2024-12-10,1.82,Szeremle,132042
2024-12-10,1.83,Szeremle,132042
2024-12-10,1.83,Szeremle,132042
2024-12-11,1.83,Szeremle,132042
2024-12-11,1.83,Szeremle,132042
2024-12-11,1.82,Szeremle,132042
2024-12-11,1.83,Szeremle,132042
2024-12-11,1.83,Szeremle,132042
2024-12-11,1.83,Szeremle,132042
2024-12-12,1.83,Szeremle,132042
2024-12-12,1.83,Szeremle,132042
2024-12-12,1.84,Szeremle,132042
2024-12-12,1.84,Szeremle,132042
2024-12-12,1.85,Szeremle,132042
2024-12-12,1.85,Szeremle,132042
2024-12-13,1.84,Szeremle,132042
2024-12-13,1.84,Szeremle,132042
2024-12-13,1.84,Szeremle,132042
2024-12-13,1.85,Szeremle,132042
2024-12-13,1.85,Szeremle,132042
2024-12-13,1.85,Szeremle,132042
2024-12-14,1.85,Szeremle,132042
2024-12-14,1.85,Szeremle,132042
2024-12-14,1.83,Szeremle,132042
2024-12-14,1.83,Szeremle,132042
2024-12-14,1.82,Szeremle,132042
2024-12-14,1.83,Szeremle,132042
2024-12-15,1.83,Szeremle,132042
2024-12-15,1.83,Szeremle,132042
2024-12-15,1.83,Szeremle,132042
2024-12-15,1.84,Szeremle,132042
2024-12-15,1.84,Szeremle,132042
2024-12-15,1.84,Szeremle,132042
2024-12-16,1.84,Szeremle,132042
2024-12-16,1.84,Szeremle,132042
2024-12-16,1.85,Szeremle,132042
2024-12-16,1.85,Szeremle,132042
2024-12-16,1.85,Szeremle,132042
2024-12-16,1.84,Szeremle,132042
2024-12-17,1.83,Szeremle,132042
2024-12-17,1.83,Szeremle,132042
2024-12-17,1.83,Szeremle,132042
2024-12-17,1.85,Szeremle,132042
2024-12-17,1.86,Szeremle,132042
2024-12-17,1.85,Szeremle,132042
2024-12-18,1.85,Szeremle,132042
2024-12-18,1.85,Szeremle,132042
2024-12-18,1.85,Szeremle,132042
2024-12-18,1.86,Szeremle,132042
2024-12-18,1.87,Szeremle,132042
2024-12-18,1.87,Szeremle,132042
2024-12-19,1.87,Szeremle,132042
2024-12-19,1.87,Szeremle,132042
2024-12-19,1.87,Szeremle,132042
2024-12-19,1.85,Szeremle,132042
2024-12-19,1.84,Szeremle,132042
2024-12-19,1.85,Szeremle,132042
2024-12-20,1.86,Szeremle,132042
2024-12-20,1.87,Szeremle,132042
2024-12-20,1.87,Szeremle,132042
2024-12-20,1.88,Szeremle,132042
2024-12-20,1.87,Szeremle,132042
2024-12-20,1.87,Szeremle,132042
2024-12-21,1.87,Szeremle,132042
2024-12-21,1.87,Szeremle,132042
2024-12-21,1.88,Szeremle,132042
2024-12-21,1.88,Szeremle,132042
2024-12-21,1.88,Szeremle,132042
2024-12-21,1.87,Szeremle,132042
2024-12-22,1.87,Szeremle,132042
2024-12-22,1.86,Szeremle,132042
2024-12-22,1.87,Szeremle,132042
2024-12-22,1.87,Szeremle,132042
2024-12-22,1.86,Szeremle,132042
2024-12-22,1.86,Szeremle,132042
2024-12-23,1.86,Szeremle,132042
2024-12-23,1.86,Szeremle,132042
2024-12-23,1.86,Szeremle,132042
2024-12-23,1.87,Szeremle,132042
2024-12-23,1.87,Szeremle,132042
2024-12-23,1.87,Szeremle,132042
2024-12-24,1.88,Szeremle,132042
2024-12-24,1.85,Szeremle,132042
2024-12-24,1.82,Szeremle,132042
2024-12-24,1.81,Szeremle,132042
2024-12-24,1.80,Szeremle,132042
2024-12-24,1.80,Szeremle,132042
2024-12-25,1.79,Szeremle,132042
2024-12-25,1.78,Szeremle,132042
2024-12-25,1.78,Szeremle,132042
2024-12-25,1.78,Szeremle,132042
2024-12-25,1.77,Szeremle,132042
2024-12-25,1.77,Szeremle,132042
2024-12-26,1.76,Szeremle,132042
2024-12-26,1.76,Szeremle,132042
2024-12-26,1.76,Szeremle,132042
2024-12-26,1.78,Szeremle,132042
2024-12-26,1.78,Szeremle,132042
2024-12-26,1.77,Szeremle,132042
2024-12-27,1.76,Szeremle,132042
2024-12-27,1.76,Szeremle,132042
2024-12-27,1.76,Szeremle,132042
2024-12-27,1.77,Szeremle,132042
2024-12-27,1.77,Szeremle,132042
2024-12-27,1.77,Szeremle,132042
2024-12-28,1.77,Szeremle,132042
2024-12-28,1.77,Szeremle,132042
2024-12-28,1.76,Szeremle,132042
2024-12-28,1.78,Szeremle,132042
2024-12-28,1.78,Szeremle,132042
2024-12-28,1.78,Szeremle,132042
2024-12-29,1.77,Szeremle,132042
2024-12-29,1.77,Szeremle,132042
2024-12-29,1.78,Szeremle,132042
2024-12-29,1.78,Szeremle,132042
2024-12-29,1.79,Szeremle,132042
2024-12-29,1.79,Szeremle,132042
2024-12-30,1.79,Szeremle,132042
2024-12-30,1.79,Szeremle,132042
2024-12-30,1.80,Szeremle,132042
2024-12-30,1.80,Szeremle,132042
2024-12-30,1.80,Szeremle,132042
2024-12-30,1.80,Szeremle,132042
2024-12-31,1.81,Szeremle,132042
2024-12-31,1.81,Szeremle,132042
2024-12-31,1.82,Szeremle,132042
2024-12-31,1.82,Szeremle,132042
2024-12-31,1.82,Szeremle,132042
2024-12-31,1.83,Szeremle,132042
2025-01-01,1.83,Szeremle,132042
2025-01-01,1.83,Szeremle,132042
2025-01-01,1.83,Szeremle,132042
2025-01-01,1.84,Szeremle,132042
2025-01-01,1.84,Szeremle,132042
2025-01-01,1.84,Szeremle,132042
2025-01-02,1.84,Szeremle,132042
2025-01-02,1.84,Szeremle,132042
2025-01-02,1.84,Szeremle,132042
2025-01-02,1.84,Szeremle,132042
2025-01-02,1.85,Szeremle,132042
2025-01-02,1.84,Szeremle,132042
2025-01-03,1.86,Szeremle,132042
2025-01-03,1.86,Szeremle,132042
2025-01-03,1.86,Szeremle,132042
2025-01-03,1.87,Szeremle,132042
2025-01-03,1.88,Szeremle,132042
2025-01-03,1.86,Szeremle,132042
2025-01-04,1.87,Szeremle,132042
2025-01-04,1.87,Szeremle,132042
2025-01-04,1.88,Szeremle,132042
2025-01-04,1.89,Szeremle,132042
2025-01-04,1.89,Szeremle,132042
2025-01-04,1.89,Szeremle,132042
2025-01-05,1.89,Szeremle,132042
2025-01-05,1.89,Szeremle,132042
2025-01-05,1.89,Szeremle,132042
2025-01-05,1.90,Szeremle,132042
2025-01-05,1.90,Szeremle,132042
2025-01-05,1.91,Szeremle,132042
2025-01-06,1.91,Szeremle,132042
2025-01-06,1.91,Szeremle,132042
2025-01-06,1.90,Szeremle,132042
2025-01-06,1.92,Szeremle,132042
2025-01-06,1.90,Szeremle,132042
2025-01-06,1.90,Szeremle,132042
2025-01-07,1.90,Szeremle,132042
2025-01-07,1.91,Szeremle,132042
2025-01-07,1.91,Szeremle,132042
2025-01-07,1.92,Szeremle,132042
2025-01-07,1.93,Szeremle,132042
2025-01-07,1.92,Szeremle,132042
2025-01-08,1.93,Szeremle,132042
2025-01-08,1.92,Szeremle,132042
2025-01-08,1.91,Szeremle,132042
2025-01-08,1.93,Szeremle,132042
2025-01-08,1.93,Szeremle,132042
2025-01-08,1.93,Szeremle,132042
2025-01-09,1.93,Szeremle,132042
2025-01-09,1.93,Szeremle,132042
2025-01-09,1.93,Szeremle,132042
2025-01-09,1.94,Szeremle,132042
2025-01-09,1.95,Szeremle,132042
2025-01-09,1.95,Szeremle,132042
2025-01-10,1.95,Szeremle,132042
2025-01-10,1.94,Szeremle,132042
2025-01-10,1.94,Szeremle,132042
2025-01-10,1.95,Szeremle,132042
2025-01-10,1.94,Szeremle,132042
2025-01-10,1.93,Szeremle,132042
2025-01-11,1.93,Szeremle,132042
2025-01-11,1.92,Szeremle,132042
2025-01-11,1.93,Szeremle,132042
2025-01-11,1.93,Szeremle,132042
2025-01-11,1.93,Szeremle,132042
2025-01-11,1.92,Szeremle,132042
2025-01-12,1.93,Szeremle,132042
2025-01-12,1.93,Szeremle,132042
2025-01-12,1.93,Szeremle,132042
2025-01-12,1.94,Szeremle,132042
2025-01-12,1.94,Szeremle,132042
2025-01-12,1.93,Szeremle,132042
2025-01-13,1.94,Szeremle,132042
2025-01-13,1.94,Szeremle,132042
2025-01-13,1.94,Szeremle,132042
2025-01-13,1.95,Szeremle,132042
2025-01-13,1.95,Szeremle,132042
2025-01-13,1.94,Szeremle,132042
2025-01-14,1.93,Szeremle,132042
2025-01-14,1.93,Szeremle,132042
2025-01-14,1.93,Szeremle,132042
2025-01-14,1.93,Szeremle,132042
2025-01-14,1.93,Szeremle,132042
2025-01-14,1.92,Szeremle,132042
2025-01-15,1.92,Szeremle,132042
2025-01-15,1.91,Szeremle,132042
2025-01-15,1.92,Szeremle,132042
2025-01-15,1.92,Szeremle,132042
2025-01-15,1.92,Szeremle,132042
2025-01-15,1.92,Szeremle,132042
2025-01-16,1.93,Szeremle,132042
2025-01-16,1.93,Szeremle,132042
2025-01-16,1.94,Szeremle,132042
2025-01-16,1.94,Szeremle,132042
2025-01-16,1.94,Szeremle,132042
2025-01-16,1.94,Szeremle,132042
2025-01-17,1.94,Szeremle,132042
2025-01-17,1.94,Szeremle,132042
2025-01-17,1.94,Szeremle,132042
2025-01-17,1.94,Szeremle,132042
2025-01-17,1.94,Szeremle,132042
2025-01-17,1.94,Szeremle,132042
2025-01-18,1.94,Szeremle,132042
2025-01-18,1.94,Szeremle,132042
2025-01-18,1.94,Szeremle,132042
2025-01-18,1.94,Szeremle,132042
2025-01-18,1.94,Szeremle,132042
2025-01-18,1.94,Szeremle,132042
2025-01-19,1.94,Szeremle,132042
2025-01-19,1.94,Szeremle,132042
2025-01-19,1.94,Szeremle,132042
2025-01-19,1.94,Szeremle,132042
2025-01-19,1.95,Szeremle,132042
2025-01-19,1.95,Szeremle,132042
2025-01-20,1.95,Szeremle,132042
2025-01-20,1.96,Szeremle,132042
2025-01-20,1.96,Szeremle,132042
2025-01-20,1.96,Szeremle,132042
2025-01-20,1.96,Szeremle,132042
2025-01-20,1.97,Szeremle,132042
2025-01-21,1.97,Szeremle,132042
2025-01-21,1.96,Szeremle,132042
2025-01-21,1.96,Szeremle,132042
2025-01-21,1.97,Szeremle,132042
2025-01-21,1.96,Szeremle,132042
2025-01-21,1.97,Szeremle,132042
2025-01-22,1.97,Szeremle,132042
2025-01-22,1.97,Szeremle,132042
2025-01-22,1.97,Szeremle,132042
2025-01-22,1.98,Szeremle,132042
2025-01-22,1.98,Szeremle,132042
2025-01-22,1.98,Szeremle,132042
2025-01-23,1.98,Szeremle,132042
2025-01-23,1.98,Szeremle,132042
2025-01-23,1.98,Szeremle,132042
2025-01-23,1.98,Szeremle,132042
2025-01-23,1.97,Szeremle,132042
2025-01-23,1.98,Szeremle,132042
2025-01-24,1.99,Szeremle,132042
2025-01-24,1.98,Szeremle,132042
2025-01-24,1.98,Szeremle,132042
2025-01-24,1.99,Szeremle,132042
2025-01-24,2.00,Szeremle,132042
2025-01-24,1.98,Szeremle,132042
2025-01-25,1.98,Szeremle,132042
2025-01-25,1.98,Szeremle,132042
2025-01-25,1.98,Szeremle,132042
2025-01-25,1.99,Szeremle,132042
2025-01-25,2.00,Szeremle,132042
2025-01-25,2.00,Szeremle,132042
2025-01-26,2.00,Szeremle,132042
2025-01-26,2.00,Szeremle,132042
2025-01-26,2.00,Szeremle,132042
2025-01-26,2.01,Szeremle,132042
2025-01-26,2.02,Szeremle,132042
2025-01-26,2.01,Szeremle,132042
2025-01-27,2.01,Szeremle,132042
2025-01-27,2.00,Szeremle,132042
2025-01-27,2.00,Szeremle,132042
2025-01-27,2.03,Szeremle,132042
2025-01-27,2.01,Szeremle,132042
2025-01-27,2.01,Szeremle,132042
2025-01-28,2.01,Szeremle,132042
2025-01-28,2.01,Szeremle,132042
2025-01-28,2.02,Szeremle,132042
2025-01-28,2.03,Szeremle,132042
2025-01-28,2.01,Szeremle,132042
2025-01-28,2.02,Szeremle,132042
2025-01-29,2.03,Szeremle,132042
2025-01-29,2.03,Szeremle,132042
2025-01-29,2.03,Szeremle,132042
2025-01-29,2.05,Szeremle,132042
2025-01-29,2.05,Szeremle,132042
2025-01-29,2.04,Szeremle,132042
2025-01-30,2.05,Szeremle,132042
2025-01-30,2.04,Szeremle,132042
2025-01-30,2.05,Szeremle,132042
2025-01-30,2.05,Szeremle,132042
2025-01-30,2.06,Szeremle,132042
2025-01-30,2.06,Szeremle,132042
2025-01-31,2.05,Szeremle,132042
2025-01-31,2.05,Szeremle,132042
2025-01-31,2.05,Szeremle,132042
2025-01-31,2.06,Szeremle,132042
2025-01-31,2.07,Szeremle,132042
2025-01-31,2.07,Szeremle,132042
2025-02-01,2.06,Szeremle,132042
2025-02-01,2.06,Szeremle,132042
2025-02-01,2.07,Szeremle,132042
2025-02-01,2.07,Szeremle,132042
2025-02-01,2.08,Szeremle,132042
2025-02-01,2.07,Szeremle,132042
2025-02-02,2.06,Szeremle,132042
2025-02-02,2.06,Szeremle,132042
2025-02-02,2.07,Szeremle,132042
2025-02-02,2.08,Szeremle,132042
2025-02-02,2.07,Szeremle,132042
2025-02-02,2.07,Szeremle,132042
2025-02-03,2.08,Szeremle,132042
2025-02-03,2.08,Szeremle,132042
2025-02-03,2.08,Szeremle,132042
2025-02-03,2.08,Szeremle,132042
2025-02-03,2.08,Szeremle,132042
2025-02-03,2.08,Szeremle,132042
2025-02-04,2.08,Szeremle,132042
2025-02-04,2.08,Szeremle,132042
2025-02-04,2.09,Szeremle,132042
2025-02-04,2.09,Szeremle,132042
2025-02-04,2.08,Szeremle,132042
2025-02-04,2.09,Szeremle,132042
2025-02-05,2.09,Szeremle,132042
2025-02-05,2.09,Szeremle,132042
2025-02-05,2.09,Szeremle,132042
2025-02-05,2.09,Szeremle,132042
2025-02-05,2.09,Szeremle,132042
2025-02-05,2.09,Szeremle,132042
2025-02-06,2.09,Szeremle,132042
2025-02-06,2.09,Szeremle,132042
2025-02-06,2.10,Szeremle,132042
2025-02-06,2.10,Szeremle,132042
2025-02-06,2.09,Szeremle,132042
2025-02-06,2.08,Szeremle,132042
2025-02-07,2.09,Szeremle,132042
2025-02-07,2.08,Szeremle,132042
2025-02-07,2.09,Szeremle,132042
2025-02-07,2.11,Szeremle,132042
2025-02-07,2.10,Szeremle,132042
2025-02-07,2.10,Szeremle,132042
2025-02-08,2.10,Szeremle,132042
2025-02-08,2.10,Szeremle,132042
2025-02-08,2.10,Szeremle,132042
2025-02-08,2.11,Szeremle,132042
2025-02-08,2.10,Szeremle,132042
2025-02-08,2.11,Szeremle,132042
2025-02-09,2.11,Szeremle,132042
2025-02-09,2.10,Szeremle,132042
2025-02-09,2.10,Szeremle,132042
2025-02-09,2.12,Szeremle,132042
2025-02-09,2.11,Szeremle,132042
2025-02-09,2.11,Szeremle,132042
2025-02-10,2.11,Szeremle,132042
2025-02-10,2.11,Szeremle,132042
2025-02-10,2.11,Szeremle,132042
2025-02-10,2.12,Szeremle,132042
2025-02-10,2.13,Szeremle,132042
2025-02-10,2.12,Szeremle,132042
2025-02-11,2.12,Szeremle,132042
2025-02-11,2.12,Szeremle,132042
2025-02-11,2.13,Szeremle,132042
2025-02-11,2.14,Szeremle,132042
2025-02-11,2.13,Szeremle,132042
2025-02-11,2.12,Szeremle,132042
2025-02-12,2.13,Szeremle,132042
2025-02-12,2.13,Szeremle,132042
2025-02-12,2.13,Szeremle,132042
2025-02-12,2.14,Szeremle,132042
2025-02-12,2.14,Szeremle,132042
2025-02-12,2.13,Szeremle,132042
2025-02-13,2.13,Szeremle,132042
2025-02-13,2.14,Szeremle,132042
2025-02-13,2.14,Szeremle,132042
2025-02-13,2.15,Szeremle,132042
2025-02-13,2.14,Szeremle,132042
2025-02-13,2.14,Szeremle,132042
2025-02-14,2.15,Szeremle,132042
2025-02-14,2.14,Szeremle,132042
2025-02-14,2.14,Szeremle,132042
2025-02-14,2.13,Szeremle,132042
2025-02-14,2.13,Szeremle,132042
2025-02-14,2.13,Szeremle,132042
2025-02-15,2.13,Szeremle,132042
2025-02-15,2.13,Szeremle,132042
2025-02-15,2.13,Szeremle,132042
2025-02-15,2.14,Szeremle,132042
2025-02-15,2.14,Szeremle,132042
2025-02-15,2.13,Szeremle,132042
2025-02-16,2.13,Szeremle,132042
2025-02-16,2.13,Szeremle,132042
2025-02-16,2.14,Szeremle,132042
2025-02-16,2.14,Szeremle,132042
2025-02-16,2.14,Szeremle,132042
2025-02-16,2.14,Szeremle,132042
2025-02-17,2.14,Szeremle,132042
2025-02-17,2.13,Szeremle,132042
2025-02-17,2.14,Szeremle,132042
2025-02-17,2.14,Szeremle,132042
2025-02-17,2.15,Szeremle,132042
2025-02-17,2.14,Szeremle,132042
2025-02-18,2.14,Szeremle,132042
2025-02-18,2.14,Szeremle,132042
2025-02-18,2.15,Szeremle,132042
2025-02-18,2.16,Szeremle,132042
2025-02-18,2.16,Szeremle,132042
2025-02-18,2.15,Szeremle,132042
2025-02-19,2.16,Szeremle,132042
2025-02-19,2.15,Szeremle,132042
2025-02-19,2.16,Szeremle,132042
2025-02-19,2.16,Szeremle,132042
2025-02-19,2.17,Szeremle,132042
2025-02-19,2.16,Szeremle,132042
2025-02-20,2.16,Szeremle,132042
2025-02-20,2.16,Szeremle,132042
2025-02-20,2.16,Szeremle,132042
2025-02-20,2.17,Szeremle,132042
2025-02-20,2.17,Szeremle,132042
2025-02-20,2.17,Szeremle,132042
2025-02-21,2.16,Szeremle,132042
2025-02-21,2.17,Szeremle,132042
2025-02-21,2.17,Szeremle,132042
2025-02-21,2.18,Szeremle,132042
2025-02-21,2.20,Szeremle,132042
2025-02-21,2.19,Szeremle,132042
2025-02-22,2.18,Szeremle,132042
2025-02-22,2.18,Szeremle,132042
2025-02-22,2.18,Szeremle,132042
2025-02-22,2.20,Szeremle,132042
2025-02-22,2.18,Szeremle,132042
2025-02-22,2.19,Szeremle,132042
2025-02-23,2.19,Szeremle,132042
2025-02-23,2.19,Szeremle,132042
2025-02-23,2.20,Szeremle,132042
2025-02-23,2.20,Szeremle,132042
2025-02-23,2.20,Szeremle,132042
2025-02-23,2.19,Szeremle,132042
2025-02-24,2.18,Szeremle,132042
2025-02-24,2.19,Szeremle,132042
2025-02-24,2.19,Szeremle,132042
2025-02-24,2.21,Szeremle,132042
2025-02-24,2.19,Szeremle,132042
2025-02-24,2.20,Szeremle,132042
2025-02-25,2.20,Szeremle,132042
2025-02-25,2.19,Szeremle,132042
2025-02-25,2.20,Szeremle,132042
2025-02-25,2.22,Szeremle,132042
2025-02-25,2.20,Szeremle,132042
2025-02-25,2.19,Szeremle,132042
2025-02-26,2.18,Szeremle,132042
2025-02-26,2.19,Szeremle,132042
2025-02-26,2.19,Szeremle,132042
2025-02-26,2.21,Szeremle,132042
2025-02-26,2.22,Szeremle,132042
2025-02-26,2.21,Szeremle,132042
2025-02-27,2.21,Szeremle,132042
2025-02-27,2.21,Szeremle,132042
2025-02-27,2.23,Szeremle,132042
2025-02-27,2.22,Szeremle,132042
2025-02-27,2.22,Szeremle,132042
2025-02-28,2.22,Szeremle,132042
2025-02-28,2.22,Szeremle,132042
2025-02-28,2.23,Szeremle,132042
2025-02-28,2.23,Szeremle,132042
2025-02-28,2.22,Szeremle,132042
2025-03-01,2.22,Szeremle,132042
2025-03-01,2.23,Szeremle,132042
2025-03-01,2.24,Szeremle,132042
2025-03-01,2.25,Szeremle,132042
2025-03-01,2.24,Szeremle,132042
2025-03-02,2.24,Szeremle,132042
2025-03-02,2.24,Szeremle,132042
2025-03-02,2.26,Szeremle,132042
2025-03-02,2.24,Szeremle,132042
2025-03-02,2.25,Szeremle,132042
2025-03-03,2.25,Szeremle,132042
2025-03-03,2.25,Szeremle,132042
2025-03-03,2.25,Szeremle,132042
2025-03-03,2.25,Szeremle,132042
2025-03-03,2.25,Szeremle,132042
2025-03-04,2.25,Szeremle,132042
2025-03-04,2.26,Szeremle,132042
2025-03-04,2.26,Szeremle,132042
2025-03-04,2.25,Szeremle,132042
2025-03-04,2.26,Szeremle,132042
2025-03-05,2.26,Szeremle,132042
2025-03-05,2.27,Szeremle,132042
2025-03-05,2.27,Szeremle,132042
2025-03-05,2.26,Szeremle,132042
2025-03-05,2.27,Szeremle,132042
2025-03-06,2.27,Szeremle,132042
2025-03-06,2.27,Szeremle,132042
2025-03-06,2.27,Szeremle,132042
2025-03-06,2.27,Szeremle,132042
2025-03-06,2.27,Szeremle,132042
2025-03-07,2.27,Szeremle,132042
2025-03-07,2.27,Szeremle,132042
2025-03-07,2.27,Szeremle,132042
2025-03-07,2.27,Szeremle,132042
2025-03-07,2.27,Szeremle,132042
2025-03-08,2.28,Szeremle,132042
2025-03-08,2.28,Szeremle,132042
2025-03-08,2.28,Szeremle,132042
2025-03-08,2.27,Szeremle,132042
2025-03-08,2.28,Szeremle,132042
2025-03-10,2.29,Szeremle,132042
2025-03-10,2.29,Szeremle,132042
2025-03-10,2.29,Szeremle,132042
2025-03-10,2.29,Szeremle,132042
2025-03-10,2.30,Szeremle,132042
2025-03-11,2.30,Szeremle,132042
2025-03-11,2.30,Szeremle,132042
2025-03-11,2.30,Szeremle,132042
2025-03-11,2.29,Szeremle,132042
2025-03-11,2.30,Szeremle,132042
2025-03-12,2.30,Szeremle,132042
2025-03-12,2.30,Szeremle,132042
2025-03-12,2.30,Szeremle,132042
2025-03-12,2.30,Szeremle,132042
2025-03-12,2.30,Szeremle,132042
2025-03-13,2.29,Szeremle,132042
2025-03-13,2.29,Szeremle,132042
2025-03-13,2.30,Szeremle,132042
2025-03-13,2.31,Szeremle,132042
2025-03-13,2.32,Szeremle,132042
2025-03-14,2.32,Szeremle,132042
2025-03-14,2.32,Szeremle,132042
2025-03-14,2.31,Szeremle,132042
2025-03-14,2.31,Szeremle,132042
2025-03-14,2.32,Szeremle,132042
2025-03-15,2.32,Szeremle,132042
2025-03-15,2.33,Szeremle,132042
2025-03-15,2.33,Szeremle,132042
2025-03-15,2.32,Szeremle,132042
2025-03-15,2.32,Szeremle,132042
2025-03-16,2.31,Szeremle,132042
2025-03-16,2.32,Szeremle,132042
2025-03-16,2.32,Szeremle,132042
2025-03-16,2.31,Szeremle,132042
2025-03-16,2.32,Szeremle,132042
2025-03-17,2.31,Szeremle,132042
2025-03-17,2.32,Szeremle,132042
2025-03-17,2.32,Szeremle,132042
2025-03-17,2.32,Szeremle,132042
2025-03-17,2.33,Szeremle,132042
2025-03-18,2.33,Szeremle,132042
2025-03-18,2.33,Szeremle,132042
2025-03-18,2.33,Szeremle,132042
2025-03-18,2.32,Szeremle,132042
2025-03-18,2.33,Szeremle,132042
2025-03-19,2.33,Szeremle,132042
2025-03-19,2.33,Szeremle,132042
2025-03-19,2.32,Szeremle,132042
2025-03-19,2.32,Szeremle,132042
2025-03-19,2.32,Szeremle,132042
2025-03-20,2.32,Szeremle,132042
2025-03-20,2.32,Szeremle,132042
2025-03-20,2.32,Szeremle,132042
2025-03-20,2.31,Szeremle,132042
2025-03-20,2.31,Szeremle,132042
2025-03-21,2.31,Szeremle,132042
2025-03-21,2.31,Szeremle,132042
2025-03-21,2.30,Szeremle,132042
2025-03-21,2.30,Szeremle,132042
2025-03-21,2.30,Szeremle,132042
2025-03-22,2.29,Szeremle,132042
2025-03-22,2.29,Szeremle,132042
2025-03-22,2.30,Szeremle,132042
2025-03-22,2.29,Szeremle,132042
2025-03-22,2.30,Szeremle,132042
2025-03-24,2.31,Szeremle,132042
2025-03-25,2.33,Szeremle,132042
2025-03-26,2.34,Szeremle,132042
2025-03-27,2.34,Szeremle,132042
2025-03-28,2.33,Szeremle,132042
2025-03-28,2.33,Szeremle,132042
2025-03-29,2.31,Szeremle,132042
2025-03-29,2.32,Szeremle,132042
2025-03-30,2.32,Szeremle,132042
2025-03-31,2.32,Szeremle,132042
2025-04-01,2.32,Szeremle,132042
2025-04-02,2.32,Szeremle,132042
2025-04-03,2.32,Szeremle,132042
2025-04-04,2.31,Szeremle,132042
2025-04-04,2.30,Szeremle,132042
2025-04-15,2.33,Szeremle,132042
2025-04-15,2.33,Szeremle,132042
2025-04-15,2.33,Szeremle,132042
2025-04-15,2.34,Szeremle,132042
2025-04-15,2.34,Szeremle,132042
2025-04-16,2.35,Szeremle,132042
2025-04-16,2.35,Szeremle,132042
2025-04-16,2.36,Szeremle,132042
2025-04-16,2.35,Szeremle,132042
2025-04-16,2.35,Szeremle,132042
2025-04-17,2.36,Szeremle,132042
2025-04-17,2.36,Szeremle,132042
2025-04-17,2.36,Szeremle,132042
2025-04-17,2.36,Szeremle,132042
2025-04-17,2.36,Szeremle,132042
2025-04-18,2.35,Szeremle,132042
2025-04-18,2.36,Szeremle,132042
2025-04-18,2.36,Szeremle,132042
2025-04-18,2.36,Szeremle,132042
2025-04-18,2.37,Szeremle,132042
2025-04-19,2.37,Szeremle,132042
2025-04-19,2.37,Szeremle,132042
2025-04-19,2.37,Szeremle,132042
2025-04-19,2.37,Szeremle,132042
2025-04-19,2.37,Szeremle,132042
2025-04-20,2.37,Szeremle,132042
2025-04-20,2.37,Szeremle,132042
2025-04-20,2.38,Szeremle,132042
2025-04-20,2.38,Szeremle,132042
2025-04-20,2.38,Szeremle,132042
2025-04-21,2.38,Szeremle,132042
2025-04-21,2.38,Szeremle,132042
2025-04-21,2.38,Szeremle,132042
2025-04-21,2.38,Szeremle,132042
2025-04-21,2.39,Szeremle,132042
2025-04-22,2.39,Szeremle,132042
2025-04-22,2.39,Szeremle,132042
2025-04-22,2.39,Szeremle,132042
2025-04-22,2.39,Szeremle,132042
2025-04-22,2.40,Szeremle,132042
2025-04-23,2.39,Szeremle,132042
2025-04-23,2.39,Szeremle,132042
2025-04-23,2.39,Szeremle,132042
2025-04-23,2.39,Szeremle,132042
2025-04-23,2.39,Szeremle,132042
2025-04-24,2.38,Szeremle,132042
2025-04-24,2.39,Szeremle,132042
2025-04-24,2.39,Szeremle,132042
2025-04-24,2.39,Szeremle,132042
2025-04-24,2.39,Szeremle,132042
2025-04-25,2.39,Szeremle,132042
2025-04-25,2.39,Szeremle,132042
2025-04-25,2.40,Szeremle,132042
2025-04-25,2.39,Szeremle,132042
2025-04-25,2.40,Szeremle,132042
2025-04-26,2.40,Szeremle,132042
2025-04-26,2.40,Szeremle,132042
2025-04-26,2.40,Szeremle,132042
2025-04-26,2.40,Szeremle,132042
2025-04-26,2.41,Szeremle,132042
2025-04-28,2.42,Szeremle,132042
2025-04-28,2.42,Szeremle,132042
2025-04-28,2.42,Szeremle,132042
2025-04-28,2.42,Szeremle,132042
2025-04-28,2.42,Szeremle,132042
2025-04-29,2.42,Szeremle,132042
2025-04-29,2.42,Szeremle,132042
2025-04-29,2.42,Szeremle,132042
2025-04-29,2.42,Szeremle,132042
2025-04-29,2.42,Szeremle,132042
2025-04-30,2.42,Szeremle,132042
2025-04-30,2.42,Szeremle,132042
2025-04-30,2.42,Szeremle,132042
2025-04-30,2.42,Szeremle,132042
2025-04-30,2.42,Szeremle,132042
2025-05-01,2.42,Szeremle,132042
2025-05-01,2.42,Szeremle,132042
2025-05-01,2.43,Szeremle,132042
2025-05-01,2.43,Szeremle,132042
2025-05-01,2.43,Szeremle,132042
